    id   type Longitude Latitude Elevation
 10606    100 -104.0268 55.3409      0
 10607    100 -104.0203 55.3110      0
 10608    100 -104.0039 55.2362      0
 10609    100 -104.0200 55.3110      0
 10610    100 -104.0200 55.3110      0
 10611    100 -104.0212 55.3176      0
 10612    100 -104.0197 55.3110      0
 10613    100 -104.0196 55.3108      0
 10614    100 -103.9865 55.1572      0
 10615    100 -104.0137 55.2844      0
 10616    100 -104.0259 55.3413      0
 10617    100 -104.0135 55.2844      0
 10618    100 -104.0191 55.3109      0
 10619    100 -104.0257 55.3413      0
 10620    100 -104.0191 55.3110      0
 10621    100 -104.0257 55.3425      0
 10622    100 -104.0289 55.3577      0
 10623    100 -104.0249 55.3393      0
 10624    100 -104.0127 55.2831      0
 10625    100 -104.0202 55.3178      0
 10626    100 -104.0186 55.3118      0
 10627    100 -104.0184 55.3108      0
 10628    100 -104.0179 55.3085      0
 10629    100 -104.0251 55.3425      0
 10630    100 -104.0184 55.3118      0
 10631    100 -104.0121 55.2834      0
 10632    100 -104.0217 55.3288      0
 10633    100 -104.0101 55.2751      0
 10634    100 -104.0207 55.3243      0
 10635    100 -104.0228 55.3338      0
 10636    100 -104.0198 55.3203      0
 10637    100 -104.0196 55.3191      0
 10638    100 -104.0221 55.3307      0
 10639    100 -104.0224 55.3323      0
 10640    100 -104.0170 55.3072      0
 10641    100 -104.0163 55.3043      0
 10642    100 -104.0201 55.3221      0
 10643    100 -104.0284 55.3602      0
 10644    100 -104.0260 55.3491      0
 10645    100 -104.0127 55.2880      0
 10646    100 -104.0147 55.2973      0
 10647    100 -104.0144 55.2960      0
 10648    100 -104.0154 55.3007      0
 10649    100 -104.0140 55.2943      0
 10650    100 -104.0189 55.3178      0
 10651    100 -104.0115 55.2837      0
 10652    100 -104.0240 55.3418      0
 10653    100 -104.0188 55.3179      0
 10654    100 -104.0239 55.3420      0
 10655    100 -104.0237 55.3418      0
 10656    100 -104.0177 55.3143      0
 10657    100 -104.0236 55.3420      0
 10658    100 -104.0176 55.3142      0
 10659    100 -104.0236 55.3419      0
 10660    100 -104.0235 55.3418      0
 10661    100 -104.0176 55.3147      0
 10662    100 -104.0234 55.3418      0
 10663    100 -104.0233 55.3419      0
 10664    100 -104.0218 55.3351      0
 10665    100 -104.0248 55.3498      0
 10666    100 -104.0171 55.3143      0
 10667    100 -104.0172 55.3146      0
 10668    100 -104.0210 55.3325      0
 10669    100 -104.0170 55.3144      0
 10670    100 -104.0206 55.3314      0
 10671    100 -104.0101 55.2827      0
 10672    100 -104.0227 55.3409      0
 10673    100 -104.0258 55.3553      0
 10674    100 -104.0205 55.3312      0
 10675    100 -104.0176 55.3179      0
 10676    100 -104.0226 55.3410      0
 10677    100 -104.0100 55.2827      0
 10678    100 -104.0167 55.3148      0
 10679    100 -104.0175 55.3180      0
 10680    100 -103.9725 55.1085      0
 10681    100 -104.0184 55.3223      0
 10682    100 -104.0170 55.3157      0
 10683    100 -104.0171 55.3168      0
 10684    100 -104.0169 55.3160      0
 10685    100 -104.0173 55.3178      0
 10686    100 -104.0173 55.3181      0
 10687    100 -104.0170 55.3167      0
 10688    100 -104.0166 55.3149      0
 10689    100 -104.0174 55.3191      0
 10690    100 -104.0171 55.3178      0
 10691    100 -104.0172 55.3181      0
 10692    100 -104.0205 55.3336      0
 10693    100 -104.0165 55.3150      0
 10694    100 -104.0283 55.3698      0
 10695    100 -104.0178 55.3212      0
 10696    100 -104.0183 55.3234      0
 10697    100 -104.0173 55.3191      0
 10698    100 -104.0204 55.3336      0
 10699    100 -104.0176 55.3207      0
 10700    100 -104.0179 55.3223      0
 10701    100 -104.0169 55.3180      0
 10702    100 -104.0200 55.3325      0
 10703    100 -104.0168 55.3179      0
 10704    100 -104.0160 55.3144      0
 10705    100 -104.0242 55.3533      0
 10706    100 -104.0218 55.3425      0
 10707    100 -104.0217 55.3427      0
 10708    100 -104.0172 55.3224      0
 10709    100 -104.0231 55.3501      0
 10710    100 -104.0174 55.3245      0
 10711    100 -104.0389 55.4241      0
 10712    100 -104.0185 55.3303      0
 10713    100 -104.0120 55.3009      0
 10714    100 -104.0243 55.3588      0
 10715    100 -104.0156 55.3181      0
 10716    100 -104.0139 55.3107      0
 10717    100 -103.9933 55.2152      0
 10718    100 -104.0241 55.3596      0
 10719    100 -104.0206 55.3433      0
 10720    100 -104.0151 55.3180      0
 10721    100 -104.0155 55.3225      0
 10722    100 -104.0174 55.3327      0
 10723    100 -104.0144 55.3193      0
 10724    100 -104.0196 55.3439      0
 10725    100 -104.0202 55.3473      0
 10726    100 -104.0185 55.3396      0
 10727    100 -104.0063 55.2842      0
 10728    100 -104.0068 55.2865      0
 10729    100 -104.0076 55.2906      0
 10730    100 -104.0072 55.2884      0
 10731    100 -104.0080 55.2925      0
 10732    100 -104.0263 55.3778      0
 10733    100 -104.0132 55.3182      0
 10734    100 -104.0200 55.3504      0
 10735    100 -104.0063 55.2885      0
 10736    100 -104.0120 55.3151      0
 10737    100 -104.0488 55.4856      0
 10738    100 -104.0280 55.3916      0
 10739    100 -104.0070 55.2946      0
 10740    100 -104.0149 55.3329      0
 10741    100 -104.0152 55.3343      0
 10742    100 -104.0155 55.3355      0
 10743    100 -104.0145 55.3310      0
 10744    100 -104.0080 55.3012      0
 10745    100 -104.0057 55.2907      0
 10746    100 -104.0089 55.3055      0
 10747    100 -104.0067 55.2954      0
 10748    100 -104.0070 55.2969      0
 10749    100 -104.0108 55.3183      0
 10750    100 -103.9849 55.1981      0
 10751    100 -104.0021 55.2799      0
 10752    100 -104.0305 55.4112      0
 10753    100 -104.0085 55.3099      0
 10754    100 -104.0018 55.2799      0
 10755    100 -104.0026 55.2844      0
 10756    100 -103.9962 55.2563      0
 10757    100 -104.0094 55.3185      0
 10758    100 -103.9996 55.2759      0
 10759    100 -104.0065 55.3082      0
 10760    100 -104.0086 55.3186      0
 10761    100 -104.0020 55.2888      0
 10762    100 -103.9998 55.2790      0
 10763    100 -104.0081 55.3181      0
 10764    100 -104.0082 55.3192      0
 10765    100 -104.0316 55.4277      0
 10766    100 -104.0108 55.3315      0
 10767    100 -104.0067 55.3126      0
 10768    100 -104.0083 55.3198      0
 10769    100 -104.0090 55.3230      0
 10770    100 -104.0094 55.3251      0
 10771    100 -104.0083 55.3202      0
 10772    100 -104.0075 55.3165      0
 10773    100 -104.0071 55.3146      0
 10774    100 -104.0061 55.3101      0
 10775    100 -103.9931 55.2500      0
 10776    100 -103.9994 55.2793      0
 10777    100 -104.0072 55.3154      0
 10778    100 -104.0077 55.3186      0
 10779    100 -104.0119 55.3444      0
 10780    100 -103.9977 55.2786      0
 10781    100 -104.0043 55.3102      0
 10782    100 -103.9974 55.2785      0
 10783    100 -103.9975 55.2813      0
 10784    100 -103.9876 55.2373      0
 10785    100 -104.0079 55.3320      0
 10786    100 -104.0050 55.3189      0
 10787    100 -103.9974 55.2868      0
 10788    100 -103.9970 55.2848      0
 10789    100 -104.0083 55.3377      0
 10790    100 -104.0081 55.3369      0
 10791    100 -104.0073 55.3332      0
 10792    100 -104.0078 55.3353      0
 10793    100 -104.0005 55.3018      0
 10794    100 -103.9563 55.0962      0
 10795    100 -103.9984 55.2930      0
 10796    100 -103.9765 55.1914      0
 10797    100 -103.9971 55.2891      0
 10798    100 -104.0011 55.3104      0
 10799    100 -103.9759 55.1959      0
 10800    100 -103.9931 55.2772      0
 10801    100 -103.9739 55.1882      0
 10802    100 -103.9928 55.2772      0
 10803    100 -104.0261 55.4352      0
 10804    100 -103.9911 55.2765      0
 10805    100 -104.0115 55.3720      0
 10806    100 -104.0258 55.4391      0
 10807    100 -103.9907 55.2769      0
 10808    100 -103.9724 55.1935      0
 10809    100 -103.9709 55.1884      0
 10810    100 -103.9990 55.3193      0
 10811    100 -103.9989 55.3192      0
 10812    100 -103.9715 55.1929      0
 10813    100 -103.9893 55.2762      0
 10814    100 -103.9892 55.2762      0
 10815    100 -103.9692 55.1885      0
 10816    100 -103.9962 55.3151      0
 10817    100 -104.0039 55.3517      0
 10818    100 -104.0025 55.3451      0
 10819    100 -103.9834 55.2571      0
 10820    100 -103.9949 55.3108      0
 10821    100 -103.9971 55.3210      0
 10822    100 -103.9894 55.2853      0
 10823    100 -103.9968 55.3197      0
 10824    100 -103.9967 55.3191      0
 10825    100 -103.9885 55.2810      0
 10826    100 -103.9903 55.2896      0
 10827    100 -103.9936 55.3047      0
 10828    100 -103.9940 55.3067      0
 10829    100 -103.9904 55.2901      0
 10830    100 -103.9977 55.3238      0
 10831    100 -103.9944 55.3086      0
 10832    100 -103.9930 55.3023      0
 10833    100 -103.9920 55.2980      0
 10834    100 -104.0045 55.3588      0
 10835    100 -104.0218 55.4446      0
 10836    100 -104.0305 55.4868      0
 10837    100 -103.9942 55.3195      0
 10838    100 -103.9938 55.3196      0
 10839    100 -103.9911 55.3111      0
 10840    100 -103.9662 55.1997      0
 10841    100 -104.0114 55.4100      0
 10842    100 -103.9763 55.2511      0
 10843    100 -103.9725 55.2383      0
 10844    100 -104.0170 55.4464      0
 10845    100 -103.9877 55.3114      0
 10846    100 -103.9950 55.3457      0
 10847    100 -103.9945 55.3436      0
 10848    100 -103.9940 55.3414      0
 10849    100 -103.9934 55.3385      0
 10850    100 -103.9926 55.3353      0
 10851    100 -103.9902 55.3243      0
 10852    100 -103.9828 55.2902      0
 10853    100 -103.9855 55.3028      0
 10854    100 -104.0049 55.3931      0
 10855    100 -103.9909 55.3320      0
 10856    100 -103.9917 55.3359      0
 10857    100 -103.9919 55.3416      0
 10858    100 -103.9984 55.3733      0
 10859    100 -103.9987 55.3747      0
 10860    100 -103.9918 55.3459      0
 10861    100 -104.0003 55.3859      0
 10862    100 -103.9423 55.1232      0
 10863    100 -103.9494 55.1575      0
 10864    100 -103.9843 55.3203      0
 10865    100 -103.9841 55.3202      0
 10866    100 -103.9503 55.1631      0
 10867    100 -103.9699 55.2580      0
 10868    100 -103.9931 55.3669      0
 10869    100 -104.0113 55.4510      0
 10870    100 -103.9864 55.3385      0
 10871    100 -103.9712 55.2699      0
 10872    100 -103.9904 55.3592      0
 10873    100 -103.9897 55.3562      0
 10874    100 -103.9889 55.3527      0
 10875    100 -103.9856 55.3378      0
 10876    100 -103.9875 55.3463      0
 10877    100 -103.9874 55.3462      0
 10878    100 -103.9841 55.3312      0
 10879    100 -103.9808 55.3163      0
 10880    100 -103.9799 55.3120      0
 10881    100 -103.9732 55.2812      0
 10882    100 -103.9789 55.3077      0
 10883    100 -103.9817 55.3208      0
 10884    100 -103.9816 55.3202      0
 10885    100 -103.9779 55.3034      0
 10886    100 -103.9825 55.3249      0
 10887    100 -103.9752 55.2906      0
 10888    100 -103.9770 55.2991      0
 10889    100 -103.9588 55.2150      0
 10890    100 -104.0169 55.4877      0
 10891    100 -103.9660 55.2532      0
 10892    100 -103.9687 55.2667      0
 10893    100 -103.9848 55.3422      0
 10894    100 -103.9793 55.3206      0
 10895    100 -103.9793 55.3207      0
 10896    100 -103.9567 55.2177      0
 10897    100 -103.9837 55.3466      0
 10898    100 -103.9606 55.2392      0
 10899    100 -103.9836 55.3465      0
 10900    100 -103.9650 55.2610      0
 10901    100 -103.9646 55.2593      0
 10902    100 -103.9642 55.2575      0
 10903    100 -103.9643 55.2578      0
 10904    100 -103.9638 55.2559      0
 10905    100 -103.9635 55.2544      0
 10906    100 -103.9812 55.3381      0
 10907    100 -103.9781 55.3253      0
 10908    100 -103.9620 55.2528      0
 10909    100 -103.9817 55.3465      0
 10910    100 -103.9612 55.2525      0
 10911    100 -103.9480 55.1910      0
 10912    100 -103.9811 55.3471      0
 10913    100 -103.9832 55.3599      0
 10914    100 -103.9610 55.2581      0
 10915    100 -103.9800 55.3469      0
 10916    100 -103.9865 55.3772      0
 10917    100 -103.9394 55.1583      0
 10918    100 -103.9790 55.3470      0
 10919    100 -103.9793 55.3491      0
 10920    100 -103.9801 55.3534      0
 10921    100 -103.9728 55.3256      0
 10922    100 -103.9779 55.3507      0
 10923    100 -103.9772 55.3483      0
 10924    100 -103.9808 55.3664      0
 10925    100 -103.9674 55.3041      0
 10926    100 -103.9764 55.3472      0
 10927    100 -103.9764 55.3471      0
 10928    100 -103.9745 55.3385      0
 10929    100 -103.9640 55.2914      0
 10930    100 -103.9780 55.3596      0
 10931    100 -103.9845 55.3942      0
 10932    100 -103.9749 55.3523      0
 10933    100 -103.9507 55.2398      0
 10934    100 -103.9877 55.4126      0
 10935    100 -104.0033 55.4886      0
 10936    100 -103.9722 55.3454      0
 10937    100 -103.9679 55.3259      0
 10938    100 -103.9725 55.3474      0
 10939    100 -103.9724 55.3489      0
 10940    100 -103.9737 55.3559      0
 10941    100 -103.9730 55.3530      0
 10942    100 -103.9788 55.3799      0
 10943    100 -103.9729 55.3525      0
 10944    100 -103.9721 55.3508      0
 10945    100 -103.9691 55.3394      0
 10946    100 -103.9526 55.2630      0
 10947    100 -103.9708 55.3532      0
 10948    100 -103.9824 55.4108      0
 10949    100 -103.9687 55.3534      0
 10950    100 -103.9671 55.3478      0
 10951    100 -103.9695 55.3594      0
 10952    100 -103.9666 55.3460      0
 10953    100 -103.9656 55.3418      0
 10954    100 -103.9684 55.3562      0
 10955    100 -103.9675 55.3519      0
 10956    100 -103.9677 55.3537      0
 10957    100 -103.9663 55.3478      0
 10958    100 -103.9802 55.4129      0
 10959    100 -103.9669 55.3539      0
 10960    100 -103.9667 55.3529      0
 10961    100 -103.9468 55.2631      0
 10962    100 -103.9509 55.2821      0
 10963    100 -103.9663 55.3541      0
 10964    100 -103.9472 55.2656      0
 10965    100 -103.9643 55.3480      0
 10966    100 -103.9555 55.3074      0
 10967    100 -103.9639 55.3480      0
 10968    100 -103.9856 55.4508      0
 10969    100 -103.9622 55.3426      0
 10970    100 -103.9634 55.3483      0
 10971    100 -103.9208 55.1494      0
 10972    100 -103.9512 55.2923      0
 10973    100 -103.9638 55.3510      0
 10974    100 -103.9630 55.3481      0
 10975    100 -103.9630 55.3485      0
 10976    100 -103.9630 55.3484      0
 10977    100 -103.9634 55.3505      0
 10978    100 -103.9631 55.3502      0
 10979    100 -103.9615 55.3438      0
 10980    100 -103.9626 55.3493      0
 10981    100 -103.9620 55.3489      0
 10982    100 -103.9617 55.3486      0
 10983    100 -103.9632 55.3566      0
 10984    100 -103.9628 55.3555      0
 10985    100 -103.9606 55.3465      0
 10986    100 -103.9333 55.2192      0
 10987    100 -103.9574 55.3317      0
 10988    100 -103.9435 55.2668      0
 10989    100 -103.9417 55.2617      0
 10990    100 -103.9371 55.2408      0
 10991    100 -103.9097 55.1124      0
 10992    100 -103.9150 55.1381      0
 10993    100 -103.9132 55.1296      0
 10994    100 -103.9624 55.3657      0
 10995    100 -103.9581 55.3460      0
 10997    100 -103.9048 55.0997      0
 10998    100 -103.9490 55.3066      0
 10999    100 -103.9495 55.3090      0
 11000    100 -103.9563 55.3442      0
 11001    100 -103.9520 55.3259      0
 11002    100 -103.9487 55.3119      0
 11003    100 -103.9514 55.3262      0
 11004    100 -103.9524 55.3319      0
 11005    100 -103.9391 55.2714      0
 11006    100 -103.9657 55.3971      0
 11007    100 -103.9496 55.3264      0
 11008    100 -103.9497 55.3271      0
 11009    100 -103.9470 55.3148      0
 11010    100 -103.9683 55.4140      0
 11011    100 -103.9640 55.3962      0
 11012    100 -103.9560 55.3592      0
 11013    100 -103.9640 55.3968      0
 11014    100 -103.9278 55.2284      0
 11015    100 -103.9259 55.2199      0
 11016    100 -103.9481 55.3238      0
 11017    100 -103.9696 55.4258      0
 11018    100 -103.9534 55.3508      0
 11019    100 -103.9481 55.3270      0
 11020    100 -103.9475 55.3270      0
 11021    100 -103.9571 55.3810      0
 11022    100 -103.9446 55.3273      0
 11023    100 -103.9706 55.4518      0
 11024    100 -103.9450 55.3333      0
 11025    100 -103.9456 55.3358      0
